r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,23388,863052,26/112/28/90,0/80/-187/0,236/2628/65/-236,430/239/382,0/0,-1230/-3156/-10842,54/-23/370,-275/-433/368,#l_sy
r,23389,863087,26/112/27/90,0/93/-178/0,235/2642/78/-237,431/240/383,0/0,-1356/-3370/-10966,104/-60/371,-272/-430/366,#l_sy
r,23390,863122,26/113/26/90,0/50/-152/0,234/2614/82/-235,431/240/383,0/0,-1486/-3590/-11232,152/-96/386,-268/-426/363,#l_sy
r,23391,863153,26/113/26/90,0/51/-161/0,236/2575/122/-238,431/240/383,0/0,-1484/-3800/-11422,217/-136/374,-267/-425/362,#l_sy
r,23392,863187,26/113/25/90,0/36/-135/0,238/2556/119/-238,433/241/383,0/0,-1518/-3893/-11630,256/-181/371,-263/-421/360,#l_sy
r,23393,863221,26/113/25/90,0/17/-150/0,235/2537/95/-235,434/242/382,0/0,-1530/-3909/-11852,303/-196/368,-259/-417/357,#l_sy
r,23394,863253,26/113/25/90,0/10/-166/0,237/2505/77/-235,435/242/381,0/0,-1520/-3848/-11964,319/-210/370,-257/-415/356,#l_sy
r,23395,863287,26/113/24/90,0/0/-127/0,236/2438/84/-236,436/243/379,0/0,-1580/-3872/-12094,320/-214/382,-253/-411/353,#l_sy
r,23396,863321,26/113/24/90,0/-8/-98/0,235/1958/132/-235,438/244/377,0/0,-1594/-3964/-12238,329/-219/369,-249/-407/350,#l_sy
r,23397,863353,26/113/23/90,0/-8/-115/0,236/1944/182/-235,438/245/376,0/0,-1596/-3893/-12320,336/-230/388,-248/-405/349,#l_sy
r,23398,863387,26/113/23/90,0/-3/-97/0,236/1941/148/-236,440/245/374,0/0,-1572/-3886/-12400,350/-235/374,-244/-402/347,#l_sy
r,23399,863422,26/113/23/90,0/-1/-90/0,236/1955/189/-239,441/246/373,0/0,-1640/-3900/-12500,373/-254/386,-242/-399/346,#l_sy
r,23400,863453,26/113/22/90,0/0/-83/0,235/1961/118/-238,442/246/372,0/0,-1642/-3912/-12630,374/-255/381,-241/-398/345,#l_sy
r,23401,863487,26/113/22/90,0/0/-41/0,238/2185/179/-232,442/246/372,0/0,-1668/-3898/-12670,389/-264/384,-239/-396/344,#l_sy
r,23402,863521,26/113/22/90,0/0/-23/0,236/2199/303/-239,442/247/371,0/0,-1662/-3959/-12744,400/-272/380,-238/-395/343,#l_sy
r,23403,863553,26/113/22/90,0/0/-16/0,235/2201/310/-238,442/247/371,0/0,-1682/-4024/-12786,385/-260/366,-238/-395/343,#l_sy
r,23404,863587,26/113/22/90,0/0/2/0,237/2197/378/-235,442/247/371,0/0,-1702/-4018/-12724,400/-269/374,-238/-394/343,#l_sy
r,23405,863622,26/113/22/90,0/0/17/0,238/2196/839/-235,442/247/371,0/0,-1692/-4036/-12726,408/-256/371,-238/-395/343,#l_sy
r,23406,863653,26/113/22/90,0/0/16/0,236/2200/886/-237,442/247/371,0/0,-1729/-4056/-12686,371/-247/375,-238/-395/343,#l_sy
r,23407,863687,26/113/22/90,0/0/32/0,234/2204/905/-239,442/247/372,0/0,-1708/-4068/-12660,355/-234/373,-239/-396/344,#l_sy
r,23408,863722,26/113/22/90,0/0/37/0,238/2197/926/-237,442/246/372,0/0,-1684/-4048/-12624,348/-229/373,-240/-397/345,#l_sy
r,23409,863754,26/113/22/90,0/0/43/0,235/2199/945/-232,442/246/372,0/0,-1684/-4080/-12598,330/-217/368,-241/-398/345,#l_sy
r,23410,863788,26/113/23/90,0/0/37/0,233/2199/963/-238,441/246/373,0/0,-1720/-4114/-12582,315/-209/369,-242/-399/346,#l_sy
r,23411,863822,26/113/23/90,0/0/77/0,236/2201/945/-239,440/245/374,0/0,-1726/-4088/-12568,298/-200/372,-244/-401/347,#l_sy
r,23412,863854,26/113/23/90,0/0/54/0,234/2200/1000/-237,440/245/374,0/0,-1721/-4072/-12456,287/-191/370,-245/-402/347,#l_sy
r,23413,863888,26/113/23/90,0/0/45/0,238/2203/966/-236,439/245/375,0/0,-1729/-4091/-12374,276/-183/369,-246/-404/349,#l_sy
r,23414,863921,26/113/23/90,0/0/55/0,236/2202/1028/-235,438/244/376,0/0,-1737/-4091/-12372,261/-175/366,-248/-406/350,#l_sy
r,23415,863954,26/113/24/90,0/0/71/0,235/2199/1002/-240,438/244/377,0/0,-1736/-4084/-12348,247/-167/366,-249/-407/350,#l_sy
r,23416,863989,26/113/24/90,0/0/91/0,238/2199/986/-237,437/244/378,0/0,-1758/-4114/-12302,239/-161/365,-251/-409/352,#l_sy
r,23417,864021,26/113/24/90,0/0/60/0,235/2199/999/-237,436/243/379,0/0,-1758/-4110/-12246,226/-152/365,-253/-411/353,#l_sy
r,23418,864054,26/113/24/90,0/0/62/0,235/2197/984/-236,436/243/379,0/0,-1768/-4130/-12198,219/-147/362,-254/-412/354,#l_sy
r,23419,864088,26/113/25/90,0/0/62/0,236/2201/980/-236,435/242/380,0/0,-1760/-4132/-12174,200/-135/358,-256/-414/355,#l_sy
r,23420,864128,26/113/25/90,0/0/80/0,234/2203/998/-236,434/242/381,0/0,-1766/-4126/-12098,188/-128/357,-259/-417/357,#l_sy
r,23421,864169,26/113/25/90,0/0/50/0,237/2198/1040/-237,433/241/382,0/0,-1742/-4068/-12022,162/-111/356,-261/-419/358,#l_sy
r,23422,864208,26/113/25/90,0/0/65/0,235/2202/995/-236,432/241/383,0/0,-1732/-4046/-11926,135/-93/357,-263/-421/360,#l_sy
r,23423,864248,26/113/26/90,0/0/45/0,236/2200/1051/-239,431/240/384,0/0,-1682/-3972/-11800,109/-72/354,-266/-423/361,#l_sy
r,23424,864288,26/113/26/90,0/0/75/0,235/2205/980/-235,431/240/385,0/0,-1668/-3916/-11738,77/-47/355,-268/-426/363,#l_sy
r,23425,864327,26/113/26/90,0/0/70/0,234/2202/1006/-237,430/239/386,0/0,-1674/-3890/-11694,46/-24/357,-270/-427/364,#l_sy
r,23426,864363,26/113/26/90,0/0/40/0,238/2195/997/-236,429/239/387,0/0,-1671/-3891/-11646,49/-24/358,-272/-429/365,#l_sy
r,23427,864395,26/113/26/90,0/0/35/0,236/2199/968/-234,429/239/388,0/0,-1650/-3874/-11630,47/-22/359,-272/-430/366,#l_sy
r,23428,864435,26/113/27/90,0/0/38/0,237/2202/988/-233,428/238/388,0/0,-1650/-3890/-11610,46/-21/357,-274/-432/367,#l_sy
r,23429,864473,26/113/27/90,0/0/23/0,235/2196/964/-241,428/238/389,0/0,-1640/-3902/-11626,44/-20/356,-275/-433/368,#l_sy
r,23430,864509,26/113/27/90,0/0/22/0,235/2200/959/-237,427/238/389,0/0,-1628/-3886/-11628,39/-18/355,-276/-434/368,#l_sy
r,23431,864543,26/113/27/90,0/0/10/0,235/2198/925/-234,427/238/389,0/0,-1629/-3870/-11600,45/-20/353,-277/-434/369,#l_sy
r,23432,864575,26/113/27/90,0/0/11/0,234/2204/898/-236,427/238/390,0/0,-1637/-3870/-11644,41/-19/355,-277/-434/369,#l_sy
r,23433,864609,26/113/27/90,0/0/0/0,232/2202/863/-236,427/238/390,0/0,-1642/-3896/-11660,39/-18/354,-277/-435/369,#l_sy
r,23434,864644,26/113/27/90,0/0/-1/0,235/2198/618/-238,427/238/390,0/0,-1658/-3908/-11698,33/-15/355,-277/-435/369,#l_sy
r,23435,864675,26/113/27/90,0/-2/0/0,234/1994/402/-237,427/238/390,0/0,-1666/-3918/-11686,43/-21/350,-277/-434/369,#l_sy
r,23436,864710,26/113/27/90,0/-10/0/0,237/1963/395/-233,427/238/389,0/0,-1660/-3868/-11666,51/-26/353,-277/-434/369,#l_sy
r,23437,864744,26/113/27/90,0/-10/-2/0,237/1947/386/-233,427/238/389,0/0,-1662/-3872/-11726,38/-18/350,-276/-434/369,#l_sy
s,0,#l_sy
r,23438,864776,26/113/27/90,0/-15/-4/0,238/1953/381/-236,427/238/389,0/0,-1686/-3916/-11740,33/-15/351,-276/-434/368,#l_sy
r,23439,864810,26/113/27/90,0/-24/-6/0,239/1935/380/-231,428/238/388,0/0,-1668/-3900/-11784,28/-10/347,-275/-433/368,#l_sy
r,23440,864843,26/113/27/90,0/-26/-5/0,237/1916/381/-235,429/239/387,0/0,-1644/-3893/-11788,26/-5/339,-274/-432/367,#l_sy
r,23441,864875,26/113/27/90,0/-29/-4/0,235/1948/354/-237,429/239/386,0/0,-1648/-3966/-11854,12/4/327,-274/-431/367,#l_sy
r,23442,864910,26/113/27/90,0/-42/0/0,236/1931/376/-238,430/239/385,0/0,-1674/-4043/-11880,14/5/319,-273/-430/366,#l_sy
r,23443,864943,26/112/27/90,0/-53/1/0,238/1830/605/-235,431/240/384,0/0,-1636/-4052/-11878,21/1/305,-271/-429/365,#l_sy
r,23444,864977,26/112/27/90,0/-56/0/0,239/1856/727/-237,431/240/383,0/0,-1629/-4046/-11898,22/0/294,-271/-429/365,#l_sy
r,23445,865011,26/112/27/90,0/-59/1/0,235/1893/867/-235,431/240/381,0/0,-1612/-4058/-11942,13/3/285,-269/-427/364,#l_sy
r,23446,865045,26/112/27/90,0/-38/-1/0,235/1900/637/-235,432/241/379,0/0,-1590/-4059/-11968,8/7/275,-268/-425/363,#l_sy
r,23447,865076,26/112/27/90,0/-60/-1/0,234/1907/396/-235,433/241/378,0/0,-1554/-4043/-11994,4/7/264,-267/-425/362,#l_sy
r,23448,865111,26/112/27/90,0/-56/0/0,236/1900/386/-238,434/242/376,0/0,-1544/-4022/-11980,10/3/259,-265/-423/361,#l_sy
r,23449,865144,26/111/27/90,0/-57/1/0,235/1853/842/-237,436/243/373,0/0,-1484/-3974/-11976,17/-1/247,-263/-421/359,#l_sy
r,23450,865177,26/111/27/90,0/-70/1/0,234/1802/865/-236,436/243/372,0/0,-1458/-3941/-11986,16/-1/243,-262/-420/359,#l_sy
r,23451,865210,26/111/27/90,0/-73/0/0,237/1803/856/-236,437/244/369,0/0,-1442/-3946/-12038,8/1/237,-259/-417/357,#l_sy
r,23452,865244,26/111/27/90,0/-71/-2/0,237/1773/395/-234,439/245/366,0/0,-1420/-3956/-12100,1/5/225,-257/-414/355,#l_sy
r,23453,865276,26/110/27/90,0/-93/-1/0,234/1832/377/-237,440/245/364,0/0,-1390/-3922/-12130,-5/9/221,-255/-413/354,#l_sy
r,23454,865310,26/110/27/90,0/-110/0/0,234/1762/604/-238,442/247/360,0/0,-1320/-3912/-12158,-11/14/202,-252/-410/352,#l_sy
r,23455,865344,26/110/27/90,-10/-111/2/0,-253/1833/866/-236,444/247/356,0/0,-1306/-3888/-12138,0/8/203,-249/-407/350,#l_sy
r,23456,865376,26/109/27/90,-11/-115/0/0,-262/1828/866/-236,445/248/354,0/0,-1332/-3859/-12116,11/1/209,-247/-405/349,#l_sy
r,23457,865410,26/109/27/90,-7/-131/-1/0,-271/1785/637/-236,447/249/350,0/0,-1356/-3809/-12200,-3/9/212,-243/-402/346,#l_sy
r,23458,865444,26/108/27/90,-11/-114/-1/0,-249/1848/377/-236,450/249/345,0/0,-1348/-3832/-12232,-3/7/200,-239/-398/343,#l_sy
r,23459,865477,26/108/27/90,-14/-138/0/0,-254/1834/383/-237,451/250/342,0/0,-1220/-3828/-12284,-18/21/170,-237/-396/341,#l_sy
r,23460,865511,26/108/27/90,-21/-101/1/0,-280/1835/603/-238,453/250/337,0/0,-1176/-3691/-12230,-5/14/172,-233/-392/338,#l_sy
r,23461,865544,26/107/27/90,-26/-161/1/0,-263/1811/867/-233,457/251/332,0/0,-1146/-3552/-12340,-31/29/182,-228/-388/335,#l_sy
r,23462,865576,26/107/27/90,-35/-136/0/0,-291/1743/864/-236,458/251/329,0/0,-1228/-3536/-12412,-39/30/193,-226/-386/333,#l_sy
r,23463,865611,26/106/27/90,-23/-152/0/0,-315/1796/707/-236,461/251/323,0/0,-1234/-3559/-12508,-56/38/182,-221/-382/329,#l_sy
r,23464,865646,25/106/27/90,-32/-157/0/0,-308/1759/619/-237,463/252/317,0/0,-1112/-3418/-12348,-18/16/176,-216/-377/325,#l_sy
r,23465,865678,25/105/27/90,-59/-154/0/0,-297/1770/620/-235,465/252/314,0/0,-1048/-3280/-12428,-44/32/169,-213/-375/322,#l_sy
r,23466,865711,25/105/27/90,-67/-163/0/0,-310/1797/620/-237,469/251/307,0/0,-1098/-3304/-12552,-69/44/175,-208/-370/318,#l_sy
r,23467,865745,25/104/27/90,-46/-184/0/0,-347/1777/623/-236,472/251/300,0/0,-1118/-3250/-12574,-64/40/183,-202/-365/313,#l_sy
r,23468,865777,25/104/27/90,-42/-188/0/0,-328/1724/622/-237,474/251/296,0/0,-946/-3066/-12558,-66/42/168,-199/-362/310,#l_sy
r,23469,865813,25/103/27/90,-54/-160/0/0,-309/1752/620/-237,478/250/289,0/0,-846/-2992/-12564,-69/44/152,-193/-357/305,#l_sy
r,23470,865852,24/102/27/90,-61/-181/0/0,-319/1790/622/-226,481/249/281,0/0,-852/-3060/-12672,-88/55/138,-186/-352/299,#l_sy
r,23471,865893,24/102/27/90,-57/-185/0/0,-346/1769/624/-230,485/248/273,0/0,-847/-2826/-12720,-99/58/158,-180/-346/294,#l_sy
r,23472,865932,24/101/27/90,-86/-187/0/0,-343/1762/622/-229,489/247/265,0/0,-804/-2814/-12752,-104/62/142,-174/-340/288,#l_sy
r,23473,865973,24/100/27/90,-57/-203/0/0,-358/1727/619/-229,493/246/256,0/0,-800/-2702/-12832,-120/68/151,-167/-334/282,#l_sy
r,23474,866012,23/99/27/90,-79/-197/0/0,-369/1773/617/-231,496/244/247,0/0,-712/-2612/-12932,-142/81/144,-161/-327/276,#l_sy
r,23475,866053,23/98/27/90,-66/-203/0/0,-416/1825/621/-224,501/243/238,0/0,-700/-2490/-12938,-140/77/146,-154/-321/270,#l_sy
r,23476,866092,23/97/27/90,-67/-197/0/0,-398/1807/620/-229,504/241/228,0/0,-562/-2344/-13016,-155/85/135,-148/-314/264,#l_sy
r,23477,866133,22/97/27/90,-68/-201/0/0,-410/1802/620/-229,508/238/219,0/0,-520/-2214/-13017,-162/84/139,-141/-307/258,#l_sy
r,23478,866172,22/96/27/90,-90/-212/0/0,-365/1783/618/-231,513/236/209,0/0,-438/-1958/-13098,-190/97/155,-134/-300/251,#l_sy
r,23479,866211,22/95/27/90,-65/-208/0/0,-369/1787/620/-228,516/233/199,0/0,-412/-1694/-13032,-176/83/183,-128/-293/245,#l_sy
r,23480,866252,21/94/27/90,-98/-204/0/0,-399/1752/620/-228,520/230/189,0/0,-272/-1490/-13170,-213/102/180,-122/-286/238,#l_sy
r,23481,866294,21/93/27/90,-122/-214/0/0,-449/1777/620/-226,523/227/179,0/0,-192/-1364/-13112,-211/98/181,-115/-279/232,#l_sy
r,23482,866334,20/92/27/90,-99/-197/0/0,-422/1744/621/-230,527/223/170,0/0,-72/-1214/-13194,-242/117/183,-110/-271/226,#l_sy
r,23483,866373,20/91/27/90,-98/-233/0/0,-411/1769/621/-229,530/220/160,0/0,-120/-1090/-13136,-236/111/224,-104/-264/220,#l_sy
r,23484,866414,20/91/27/90,-90/-213/0/0,-434/1797/621/-227,533/216/151,0/0,-58/-942/-13253,-256/138/233,-98/-257/214,#l_sy
r,23485,866453,19/90/27/90,-96/-193/0/0,-471/1736/620/-227,536/213/141,0/0,2/-960/-13186,-270/134/226,-93/-250/208,#l_sy
r,23486,866494,19/89/27/90,-86/-212/0/0,-441/1703/624/-230,539/209/132,0/0,188/-820/-13302,-311/161/221,-88/-243/202,#l_sy
r,23487,866534,18/88/27/90,-102/-211/0/0,-415/1754/621/-229,541/205/122,0/0,184/-776/-13239,-302/154/226,-83/-236/196,#l_sy
r,23488,866573,18/87/27/90,-114/-199/0/0,-387/1715/624/-228,544/201/113,0/0,162/-666/-13328,-325/166/246,-78/-229/191,#l_sy
r,23489,866614,18/86/27/90,-114/-201/0/0,-475/1717/620/-229,546/197/103,0/0,136/-658/-13366,-319/161/237,-74/-222/185,#l_sy
r,23490,866653,17/86/27/90,-130/-189/0/0,-411/1728/619/-231,549/193/94,0/0,288/-708/-13430,-319/164/194,-69/-215/180,#l_sy
r,23491,866693,17/85/27/90,-121/-196/0/0,-422/1695/619/-228,551/189/84,0/0,380/-708/-13522,-317/165/166,-65/-207/175,#l_sy
r,23492,866734,16/84/27/90,-96/-215/0/0,-428/1759/557/-226,553/185/75,0/0,342/-726/-13572,-308/161/166,-61/-200/169,#l_sy
r,23493,866773,16/83/27/90,-108/-222/0/0,-459/1711/553/-228,555/180/65,0/0,290/-650/-13738,-331/173/171,-57/-193/164,#l_sy
s,0,#l_sy
r,23494,866813,15/82/27/90,-125/-219/0/0,-449/1743/554/-227,557/175/56,0/0,302/-754/-13742,-321/168/133,-53/-185/158,#l_sy
r,23495,866856,15/81/27/90,-104/-218/0/-2,-463/1729/554/-222,559/170/46,0/0,452/-632/-13844,-349/183/105,-49/-178/153,#l_sy
r,23496,866895,14/81/27/90,-130/-195/0/-2,-452/1700/552/-237,561/164/36,0/0,442/-510/-13808,-339/174/111,-45/-170/146,#l_sy
r,23497,866934,14/80/27/90,-162/-223/0/-5,-491/1659/552/-230,562/158/27,0/0,440/-258/-13888,-372/190/118,-41/-162/140,#l_sy
r,23498,866975,13/79/27/89,-161/-195/0/-11,-502/1694/552/-246,564/151/17,0/0,430/-136/-13806,-361/180/123,-37/-155/133,#l_sy
r,23499,867015,13/78/27/89,-136/-219/0/-21,-479/1622/553/-261,566/145/7,0/0,632/-14/-13858,-385/198/92,-34/-147/126,#l_sy
r,23500,867054,12/77/27/89,-131/-192/0/-23,-441/1684/552/-290,567/137/-1,0/0,616/24/-13838,-381/195/110,-30/-140/118,#l_sy
r,23501,867094,12/77/27/89,-169/-205/0/-36,-457/1612/553/-295,568/129/-11,0/0,700/152/-13867,-399/211/115,-27/-132/110,#l_sy
r,23502,867134,11/76/27/89,-160/-198/0/-40,-490/1683/553/-313,569/121/-20,0/0,750/258/-13830,-405/215/128,-24/-124/101,#l_sy
r,23503,867174,10/75/27/89,-171/-189/0/-49,-492/1666/554/-338,570/112/-29,0/0,762/222/-13828,-423/228/140,-21/-117/93,#l_sy
r,23504,867215,10/74/27/89,-177/-212/0/-47,-500/1578/555/-318,571/103/-38,0/0,870/286/-13825,-442/244/138,-18/-110/83,#l_sy
r,23505,867254,9/73/27/88,-190/-184/0/-75,-481/1574/553/-351,572/94/-47,0/0,906/423/-13694,-439/241/161,-16/-102/74,#l_sy
r,23506,867294,8/73/27/88,-160/-203/0/-65,-489/1577/554/-385,573/85/-56,0/0,956/670/-13789,-485/263/170,-13/-95/64,#l_sy
r,23507,867334,8/72/27/88,-172/-184/0/-81,-490/1583/486/-377,573/75/-65,0/0,930/802/-13786,-502/264/196,-11/-88/54,#l_sy
r,23508,867374,7/71/27/87,-191/-201/0/-62,-524/1571/486/-386,573/65/-74,0/0,1020/928/-13830,-526/276/203,-9/-80/43,#l_sy
r,23509,867415,6/70/27/87,-165/-172/0/-72,-529/1620/485/-419,573/55/-82,0/0,1114/974/-13856,-544/290/207,-7/-73/33,#l_sy
r,23510,867454,5/70/27/87,-181/-193/0/-77,-512/1553/485/-409,573/45/-91,0/0,1162/1090/-13794,-545/294/232,-6/-66/22,#l_sy
r,23511,867494,5/69/27/86,-175/-180/0/-60,-491/1507/485/-392,572/34/-99,0/0,1220/1228/-13870,-576/310/243,-4/-59/11,#l_sy
r,23512,867535,4/68/27/86,-162/-172/0/-103,-503/1525/484/-395,571/24/-107,0/0,1234/1270/-13850,-577/307/254,-3/-52/1,#l_sy
r,23513,867576,3/68/27/86,-176/-168/0/-110,-487/1561/486/-400,570/14/-116,0/0,1292/1458/-13898,-601/317/263,-2/-45/-9,#l_sy
r,23514,867616,3/67/27/85,-184/-166/0/-126,-528/1530/484/-421,568/4/-124,0/0,1318/1506/-13938,-616/324/261,-1/-38/-20,#l_sy
r,23515,867655,2/66/27/85,-154/-179/0/-101,-492/1485/487/-422,567/-5/-132,0/0,1338/1662/-13878,-606/315/280,-1/-31/-31,#l_sy
r,23516,867696,1/65/27/84,-171/-153/0/-106,-490/1485/485/-442,566/-14/-140,0/0,1400/1787/-13912,-625/326/286,0/-24/-41,#l_sy
r,23517,867735,1/65/27/84,-126/-178/0/-137,-468/1448/486/-451,564/-24/-147,0/0,1430/1756/-13996,-638/332/281,0/-17/-52,#l_sy
r,23518,867776,0/64/27/83,-125/-173/0/-130,-492/1474/486/-466,562/-33/-155,0/0,1528/1894/-13956,-629/326/306,0/-10/-63,#l_sy
r,23519,867816,0/63/27/83,-153/-174/0/-124,-519/1465/412/-455,560/-43/-162,0/0,1578/2000/-14067,-652/339/313,0/-4/-74,#l_sy
r,23520,867855,-1/63/27/82,-163/-169/0/-145,-494/1408/411/-470,557/-52/-170,0/0,1671/1979/-14130,-649/341/296,0/2/-84,#l_sy
r,23521,867895,-1/62/27/82,-141/-139/0/-107,-475/1417/410/-488,555/-61/-177,0/0,1792/2220/-14148,-646/333/315,0/8/-95,#l_sy
r,23522,867935,-2/62/27/81,-142/-130/0/-136,-473/1410/413/-469,552/-70/-184,0/0,1870/2254/-14338,-669/348/304,0/15/-106,#l_sy
r,23523,867975,-3/61/27/81,-139/-156/0/-137,-507/1384/412/-482,550/-79/-191,0/0,1942/2294/-14416,-670/347/290,0/21/-117,#l_sy
r,23524,868015,-3/60/27/80,-136/-129/0/-149,-480/1344/411/-484,546/-88/-198,0/0,1940/2454/-14378,-665/340/307,-1/27/-128,#l_sy
r,23525,868055,-4/60/27/80,-144/-155/0/-159,-458/1403/412/-495,543/-97/-205,0/0,1962/2500/-14428,-675/346/291,-2/33/-139,#l_sy
r,23526,868095,-4/59/27/79,-140/-172/0/-163,-488/1360/412/-465,540/-107/-211,0/0,1979/2606/-14500,-694/353/292,-2/39/-151,#l_sy
r,23527,868135,-5/58/27/79,-114/-158/0/-169,-451/1364/413/-500,536/-116/-218,0/0,2021/2816/-14436,-687/342/298,-3/45/-162,#l_sy
r,23528,868176,-5/58/27/78,-114/-145/0/-177,-448/1319/411/-503,532/-125/-225,0/0,2076/2904/-14567,-720/358/283,-4/51/-174,#l_sy
r,23529,868216,-6/57/27/77,-163/-152/0/-171,-472/1349/412/-479,529/-134/-231,0/0,2048/3024/-14524,-713/348/296,-6/57/-186,#l_sy
r,23530,868257,-7/57/27/77,-149/-136/0/-160,-507/1299/343/-513,524/-143/-237,0/0,2040/3282/-14470,-721/343/328,-7/62/-198,#l_sy
r,23531,868296,-7/56/27/76,-143/-103/0/-187,-490/1320/345/-498,520/-152/-242,0/0,2026/3372/-14522,-738/346/335,-8/67/-211,#l_sy
r,23532,868336,-8/56/27/75,-108/-126/0/-155,-464/1315/344/-497,516/-161/-248,0/0,1990/3516/-14514,-755/346/359,-9/72/-223,#l_sy
r,23533,868376,-8/55/27/75,-115/-132/0/-164,-462/1260/343/-508,512/-170/-253,0/0,2024/3670/-14317,-722/324/363,-11/77/-235,#l_sy
r,23534,868416,-9/55/27/74,-146/-98/0/-176,-447/1270/345/-508,507/-178/-258,0/0,2010/3764/-14416,-753/332/368,-12/82/-247,#l_sy
r,23535,868456,-9/54/27/73,-110/-92/0/-165,-438/1301/344/-515,502/-187/-263,0/0,1895/3680/-14467,-766/332/376,-14/86/-259,#l_sy
r,23536,868497,-10/54/27/73,-129/-115/0/-147,-481/1286/344/-501,498/-194/-267,0/0,1862/3675/-14417,-749/322/371,-15/90/-271,#l_sy
r,23537,868536,-10/53/27/72,-118/-59/0/-172,392/1263/344/-503,494/-202/-270,0/0,1760/3791/-14284,-715/297/403,-16/93/-282,#l_sy
r,23538,868576,-10/53/27/71,-80/-87/0/-181,256/1321/344/-499,491/-208/-273,0/0,1850/3414/-14516,-752/327/308,-17/96/-292,#l_sy
r,23539,868616,-10/53/27/71,-36/-70/0/-204,181/1258/344/-522,488/-213/-275,0/0,1850/3214/-14534,-747/331/280,-18/98/-300,#l_sy
r,23540,868656,-10/53/27/70,-7/-25/0/-166,69/1306/343/-511,485/-217/-276,0/0,1728/3124/-14396,-726/328/307,-19/100/-308,#l_sy
r,23541,868696,-10/53/27/69,3/-11/0/-190,474/1321/344/-513,483/-220/-277,0/0,1562/2916/-14344,-728/337/309,-19/101/-316,#l_sy
r,23542,868736,-10/53/27/68,14/-2/0/-209,418/1402/346/-523,481/-223/-277,0/0,1472/2550/-14542,-783/380/282,-19/101/-323,#l_sy
s,0,#l_sy
r,23543,868777,-10/53/27/68,7/0/0/-212,431/1409/345/-526,480/-226/-277,0/0,1500/2186/-14462,-758/379/221,-19/101/-330,#l_sy
r,23544,868817,-10/53/27/67,0/0/0/-199,460/1646/344/-543,477/-230/-276,0/0,1432/2106/-14274,-744/380/226,-19/101/-338,#l_sy
r,23545,868857,-10/53/27/66,0/0/0/-201,251/1647/276/-534,475/-234/-276,0/0,1352/1914/-14364,-774/400/202,-19/101/-347,#l_sy
r,23546,868897,-10/53/27/65,0/0/0/-204,229/1648/278/-524,473/-238/-276,0/0,1286/1845/-14525,-820/422/204,-19/101/-356,#l_sy
r,23547,868937,-10/53/27/64,0/0/0/-244,220/1648/277/-528,470/-243/-275,0/0,1238/1828/-14496,-825/426/214,-19/101/-365,#l_sy
r,23548,868977,-10/53/27/63,0/0/0/-248,232/1646/277/-550,468/-247/-275,0/0,1216/1864/-14406,-820/425/240,-19/101/-375,#l_sy
r,23549,869017,-10/53/27/62,0/0/0/-274,228/1647/278/-554,464/-251/-274,0/0,1136/1810/-14478,-840/433/262,-19/101/-385,#l_sy
r,23550,869057,-10/53/27/61,0/0/0/-271,232/1648/276/-555,462/-256/-274,0/0,1150/2010/-14586,-875/449/307,-19/101/-395,#l_sy
r,23551,869097,-10/53/27/60,0/0/0/-280,229/1648/276/-573,458/-260/-273,0/0,1146/2286/-14646,-909/466/368,-19/101/-405,#l_sy
r,23552,869137,-10/53/27/59,0/0/0/-279,226/1648/277/-586,455/-264/-273,0/0,1102/2524/-14703,-935/472/449,-19/101/-416,#l_sy
r,23553,869177,-10/53/27/58,0/0/0/-245,439/1645/277/-583,452/-269/-272,0/0,1114/2414/-14724,-952/487/436,-19/101/-426,#l_sy
r,23554,869217,-10/53/27/57,1/0/0/-231,434/1647/277/-575,449/-273/-272,0/0,1032/2490/-14720,-959/487/482,-19/101/-436,#l_sy
r,23555,869257,-10/53/27/56,0/0/0/-279,451/1650/276/-574,446/-277/-271,0/0,1060/2426/-14706,-954/483/470,-19/101/-446,#l_sy
r,23556,869297,-10/53/27/55,0/0/0/-275,227/1578/277/-577,442/-281/-271,0/0,992/2644/-14710,-967/476/522,-19/101/-456,#l_sy
r,23557,869337,-10/53/27/54,0/0/0/-232,226/1577/278/-571,439/-285/-270,0/0,996/2564/-14712,-964/472/524,-19/101/-465,#l_sy
r,23558,869377,-10/53/27/53,0/0/0/-256,228/1580/277/-559,436/-288/-270,0/0,935/2632/-14756,-972/466/540,-19/101/-475,#l_sy
r,23559,869418,-10/53/27/52,0/0/0/-206,229/1580/277/-593,433/-292/-269,0/0,842/2660/-14774,-970/458/564,-19/101/-484,#l_sy
r,23560,869458,-10/53/27/51,0/0/0/-204,224/1580/278/-558,430/-295/-268,0/0,806/2694/-14874,-993/458/592,-19/101/-493,#l_sy
r,23561,869499,-10/53/27/51,0/0/0/-188,235/1578/277/-565,427/-298/-268,0/0,706/2738/-15024,-1008/442/629,-19/101/-501,#l_sy
r,23562,869539,-10/53/27/50,0/0/0/-210,230/1577/202/-543,424/-301/-267,0/0,690/2948/-15250,-1053/450/690,-19/101/-509,#l_sy
r,23563,869578,-10/53/27/49,0/0/0/-146,232/1578/202/-555,421/-303/-267,0/0,722/2978/-15292,-1078/463/722,-19/101/-516,#l_sy
