r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,9430,354746,-10/69/26/5,0/0/0/-172,209/1648/72/-513,272/381/-127,0/0,1136/-522/-13653,-305/186/121,10/-55/959,#r_sy
r,9431,354785,-10/69/26/4,0/0/0/-168,208/1644/70/-538,269/381/-128,0/0,1200/-542/-13708,-317/200/96,10/-55/965,#r_sy
r,9432,354827,-10/69/26/3,0/0/0/-145,208/1649/65/-519,266/380/-128,0/0,1264/-596/-13730,-320/210/75,10/-55/971,#r_sy
r,9433,354866,-10/69/26/3,0/0/0/-153,208/1648/68/-482,263/380/-128,0/0,1258/-600/-13752,-330/217/74,10/-55/977,#r_sy
r,9434,354906,-10/69/26/2,0/0/0/-147,206/1646/68/-488,261/379/-129,0/0,1230/-632/-13789,-338/222/75,10/-55/982,#r_sy
r,9435,354941,-10/69/26/2,0/0/0/-91,210/1646/68/-496,259/379/-129,0/0,1220/-628/-13810,-348/230/76,10/-55/986,#r_sy
r,9436,354975,-10/69/26/2,0/0/0/-73,212/1579/63/-447,257/379/-129,0/0,1230/-650/-13812,-352/232/71,10/-55/990,#r_sy
r,9437,355007,-10/69/26/1,0/0/0/-73,208/1578/68/-402,256/379/-129,0/0,1164/-638/-13803,-355/232/90,10/-55/992,#r_sy
r,9438,355041,-10/69/26/1,0/0/0/-62,208/1579/66/-390,255/378/-129,0/0,1132/-604/-13817,-363/231/100,10/-55/995,#r_sy
r,9439,355075,-10/69/26/1,0/0/0/-60,210/1580/70/-348,254/378/-129,0/0,1022/-534/-13778,-369/225/138,10/-55/997,#r_sy
r,9440,355107,-10/69/26/1,0/0/0/-70,207/1578/65/-356,253/378/-129,0/0,935/-520/-13772,-375/219/165,10/-55/998,#r_sy
r,9441,355141,-10/69/26/1,0/0/0/-27,208/1581/66/-339,253/378/-130,0/0,858/-546/-13732,-369/207/196,10/-55/1000,#r_sy
r,9442,355175,-10/69/26/0,0/0/0/-16,209/1577/70/-322,252/378/-130,0/0,796/-548/-13724,-370/204/215,10/-55/1001,#r_sy
r,9443,355208,-10/69/26/0,0/0/0/-12,208/1577/65/-277,252/378/-130,0/0,760/-520/-13739,-380/203/230,10/-55/1001,#r_sy
r,9444,355241,-10/69/26/0,0/0/0/-5,207/1578/64/-264,251/378/-130,0/0,680/-482/-13712,-381/197/260,10/-55/1002,#r_sy
r,9445,355275,-10/69/26/0,0/0/0/0,206/1580/66/-228,251/378/-130,0/0,620/-467/-13722,-384/190/276,10/-55/1002,#r_sy
r,9446,355307,-10/69/26/0,0/0/0/0,205/1582/67/143,251/378/-130,0/0,532/-440/-13660,-384/179/311,10/-55/1002,#r_sy
r,9447,355341,-10/69/26/0,0/0/0/5,208/1580/65/241,252/378/-130,0/0,467/-452/-13652,-392/178/334,10/-55/1002,#r_sy
r,9448,355375,-10/69/26/0,0/0/0/0,210/1579/68/236,252/378/-130,0/0,414/-478/-13636,-396/175/350,10/-55/1002,#r_sy
r,9449,355407,-10/69/26/0,0/0/0/0,208/1578/69/239,252/378/-130,0/0,326/-469/-13600,-394/169/380,10/-55/1002,#r_sy
r,9450,355447,-10/69/26/0,0/0/0/0,211/1578/66/237,252/378/-130,0/0,358/-494/-13646,-405/177/374,10/-55/1002,#r_sy
r,9451,355488,-10/69/26/0,0/0/0/0,210/1578/67/237,252/378/-130,0/0,368/-512/-13664,-391/170/374,10/-55/1002,#r_sy
r,9452,355528,-10/69/26/0,0/0/0/0,208/1577/67/239,252/378/-130,0/0,467/-574/-13624,-377/169/349,10/-55/1002,#r_sy
r,9453,355567,-10/69/26/0,0/0/0/0,209/1579/66/237,252/378/-130,0/0,492/-604/-13510,-358/161/335,10/-55/1002,#r_sy
r,9454,355602,-10/69/26/0,0/0/0/0,208/1578/67/234,252/378/-130,0/0,526/-604/-13386,-340/153/331,10/-55/1002,#r_sy
r,9455,355636,-10/69/26/0,0/0/0/0,209/1580/68/240,252/378/-130,0/0,524/-588/-13272,-326/145/337,10/-55/1002,#r_sy
r,9456,355668,-10/69/26/0,0/0/0/0,208/1578/66/234,252/378/-130,0/0,536/-626/-13196,-315/139/334,10/-55/1002,#r_sy
r,9457,355703,-10/69/26/0,0/0/0/0,210/1579/67/232,252/378/-130,0/0,526/-638/-13174,-313/138/339,10/-55/1002,#r_sy
r,9458,355735,-10/69/26/0,0/0/0/0,208/1577/69/235,252/378/-130,0/0,498/-638/-13160,-319/142/343,10/-55/1002,#r_sy
r,9459,355768,-10/69/26/0,0/0/0/0,211/1577/67/230,252/378/-130,0/0,467/-616/-13122,-321/142/347,10/-55/1002,#r_sy
r,9460,355802,-10/69/26/0,0/0/0/0,206/1576/71/227,252/378/-130,0/0,436/-598/-13100,-322/140/352,10/-55/1002,#r_sy
r,9461,355835,-10/69/26/0,0/0/0/-3,208/1579/65/-227,251/378/-130,0/0,428/-594/-13125,-325/142/351,10/-55/1002,#r_sy
r,9462,355868,-10/69/26/0,0/0/0/-7,211/1581/65/-237,251/378/-130,0/0,419/-608/-13153,-330/146/353,10/-55/1002,#r_sy
